naam,invalshoeken,objectnummer,beelden ontsluiten voor publiek?,inhoudelijke registratie koepel en deelnummers,waardering,fotocontrole CP,fotocontrole,beelden klaar,naam beeld(en),vervaardiger,toestemming auteursrecht,Attributie,publicatie op cogent (via europeana),publicatie op erfgoedinzicht,opmerkingen,collectiepresentatie?
Ianthe,Italiaans postmodernisme,2002-0115_10-11,niet-publiek,ok,,,,ok,2002-0115_10-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0115_11-11,niet-publiek,ok,,,,ok,2002-0115_11-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_00-11,publiek,ok,,,,ok,2002-0116_00-11$1,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2022-04-08,ok 2022-04-08,,
Ianthe,Italiaans postmodernisme,2002-0116_01-11,niet-publiek,ok,,,,ok,2002-0116_01-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_02-11,niet-publiek,ok,,,,ok,2002-0116_02-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_03-11,niet-publiek,ok,,,,ok,2002-0116_03-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_04-11,niet-publiek,ok,,,,ok,2002-0116_04-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_05-11,niet-publiek,ok,,,,ok,2002-0116_05-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_06-11,niet-publiek,ok,,,,ok,2002-0116_06-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_07-11,niet-publiek,ok,,,,ok,2002-0116_07-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_08-11,niet-publiek,ok,,,,ok,2002-0116_08-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_09-11,niet-publiek,ok,,,,ok,2002-0116_09-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_10-11,niet-publiek,ok,,,,ok,2002-0116_10-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0116_11-11,niet-publiek,ok,,,,ok,2002-0116_11-11,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0124_00-10,publiek,ok,,,,ok,2002-0124_00-10$1,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_01-10,niet-publiek,ok,,,,ok,2002-0124_01-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_02-10,niet-publiek,ok,,,,ok,2002-0124_02-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_03-10,niet-publiek,ok,,,,ok,2002-0124_03-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_04-10,niet-publiek,ok,,,,ok,2002-0124_04-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_05-10,niet-publiek,ok,,,,ok,2002-0124_05-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_06-10,niet-publiek,ok,,,,ok,2002-0124_06-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_07-10,niet-publiek,ok,,,,ok,2002-0124_07-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_08-10,niet-publiek,ok,,,,ok,2002-0124_08-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_09-10,niet-publiek,ok,,,,ok,2002-0124_09-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0124_10-10,niet-publiek,ok,,,,ok,2002-0124_10-10,"Mendini, Alessandro*Margarini, Annalisa*De Maria, Nicola*Alessi",deels geklaard,Alessandro Mendini; Annalisa Margarini; Nicola De Maria,,,,
Ianthe,Italiaans postmodernisme,2002-0125,publiek,ok,,,,ok,2002-0125$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2002-0127,publiek,ok,,,,ok,2002-0127$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2002-0128,publiek,ok,,,photoshop; ok,ok,2002-0128$3,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2002-0129,publiek,ok,,,,ok,2002-0129$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2002-0130_0-4,publiek,ok,,,,ok,2002-0130_0-4$1,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2002-0130_1-4,niet-publiek,ok,,,,ok,2002-0130_1-4,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0130_2-4,niet-publiek,ok,,,,ok,2002-0130_2-4,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0130_3-4,niet-publiek,ok,,,,ok,2002-0130_3-4,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0130_4-4,niet-publiek,ok,,,,ok,2002-0130_4-4,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2002-0134,publiek,ok,,,,ok,2002-0134$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2003-0158_0-4,publiek,ok,,,nieuwe foto ; ok,nummer,2003-0158_0-4$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2003-0158_1-4,niet-publiek,ok,,,nieuwe foto ; ok,nummer,2003-0158_1-4$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2003-0158_2-4,niet-publiek,ok,,,nieuwe foto ; ok,nummer,2003-0158_2-4$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2003-0158_3-4,niet-publiek,ok,,,nieuwe foto ; ok,nummer,2003-0158_3-4$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2003-0158_4-4,niet-publiek,ok,,,nieuwe foto ; ok,nummer,2003-0158_4-4$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_00-12,publiek,ok,,,,ok,2004-0001_00-12$1,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2004-0001_01-12,niet-publiek,ok,,,,ok,2004-0001_01-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_02-12,niet-publiek,ok,,,,ok,2004-0001_02-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_03-12,niet-publiek,ok,,,,ok,2004-0001_03-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_04-12,niet-publiek,ok,,,,ok,2004-0001_04-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_05-12,niet-publiek,ok,,,,ok,2004-0001_05-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_06-12,niet-publiek,ok,,,,ok,2004-0001_06-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_07-12,niet-publiek,ok,,,,ok,2004-0001_07-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_08-12,niet-publiek,ok,,,,ok,2004-0001_08-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_09-12,niet-publiek,ok,,,,ok,2004-0001_09-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_10-12,niet-publiek,ok,,,,ok,2004-0001_10-12$1,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_11-12,niet-publiek,ok,,,,ok,2004-0001_11-12$1,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0001_12-12,niet-publiek,ok,,,,ok,2004-0001_12-12,"Mendini, Alessandro*Giuli, Silvia*Alessi",ok,Alessandro Mendini; Silvia Giuli,ok 2023-07-07,nvt,,
Ianthe,Italiaans postmodernisme,2004-0057,publiek,ok,,,,ok,2004-0057,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2007-0036,publiek,ok,,,,ok,2007-0036$1,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,2017-0002,publiek,ok,,,,ok,2017-0002$1,"Mendini, Alessandro*Marzano, Stefano*Alessi*Philips",ok,Alessandro Mendini,ok 2022-05-31,ok 2022-05-31,,
Ianthe,Italiaans postmodernisme,SCH-0170,publiek,ok,,,nieuwe foto ; ok,ok,SCH-0170$1;SCH-0170$2,"Mendini, Alessandro*Marzano, Stefano*Alessi*Philips",ok,Alessandro Mendini,ok 2025-03-10,ok 2025-03-10,,
Ianthe,Italiaans postmodernisme,SCH-0544,publiek,ok,,,,ok,SCH-0544$4,"Mendini, Alessandro*Margarini, Annalisa*Alessi",ok,Alessandro Mendini; Annalisa Margarini,ok 2022-08-16,ok 2022-08-16,,
Ianthe,Italiaans postmodernisme,SCH-0554,publiek,ok,,,,ok,SCH-0554,"Mendini, Alessandro*Alessi",ok,Alessandro Mendini,ok 2022-11-07,ok 2022-11-07,,
Mathilde/Sam,Mabel Elwes,2769,publiek,ok,,nieuwe foto na restauratie,nieuwe foto ; ok,nummer,2769$3,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,JA
Mathilde,Mabel Elwes,2770,publiek,ok,,,,ok,2770$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,2773,publiek,ok,,,,ok,2773,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,2774,publiek,ok,,,geen foto > ok,ok,2774$1,"Elwes, Mabel*Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2023-03-16,ok 2023-03-16,,
Mathilde/Sam,Mabel Elwes,2775,publiek,"relaties 2773, 2774, 2776, 2782",,nieuwe foto na restauratie,ok,ok,2775,"Elwes, Mabel*Van de Voorde, Oscar*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,JA
Mathilde,Mabel Elwes,2776,publiek,ok,,,,ok,2776,"Elwes, Mabel*Van de Voorde, Oscar*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,2777,publiek,ok,,,,ok,2777,"Elwes, Mabel*Van de Voorde, Oscar*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,2778,publiek,ok,,,,ok,2778,"Elwes, Mabel*Van de Voorde, Oscar*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,2779,publiek,ok,,,,ok,2779,"Elwes, Mabel*Van de Voorde, Oscar",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,2780,publiek,ok,,,,ok,2780,"Elwes, Mabel*Van de Voorde, Oscar*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,2784,publiek,ok,,,foto nemen,x,,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,,,,
Mathilde,Mabel Elwes,2843,publiek,ok,,,,ok,2843$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde/Sam,Mabel Elwes,2847,publiek,ok,,nieuwe foto na restauratie,nieuwe foto,x,,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,,,,JA
Mathilde/Sam,Mabel Elwes,3952,publiek,ok,,"nieuwe foto na restauratie, restauratie al gebeurd
",nieuwe foto; ok,nummer,3952$2,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-14,ok 2022-10-14,,JA
Mathilde,Mabel Elwes,4300,publiek,ok,,,,ok,4300,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4301_0-2,publiek,ok,,,,ok,4301_0-2,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4301_1-2,niet-publiek,ok,,,,ok,4301_1-2,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4301_2-2,niet-publiek,ok,,,,ok,4301_2-2,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4302,publiek,ok,,,,ok,4302,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4303_0-4,publiek,ok,,,,ok,4303_0-4,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4303_1-4,niet-publiek,ok,,,,ok,4303_1-4,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4303_2-4,niet-publiek,ok,,,,ok,4303_2-4,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4303_3-4,niet-publiek,ok,,,,ok,4303_3-4,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4303_4-4,niet-publiek,ok,,,,ok,4303_4-4,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4304,publiek,ok,,,,ok,4304$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4305,publiek,ok,,,,ok,4305,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4306,publiek,ok,,,,ok,4306,onbekend*L'Art Décoratif Céline Dangotte,ok,,ok 2022-09-23,ok 2022-09-23,,
Mathilde,Mabel Elwes,4307_0-2,publiek,ok,,,,ok,4307_0-2,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4307_1-2,niet-publiek,ok,,,,ok,4307_1-2,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4307_2-2,niet-publiek,ok,,,,ok,4307_2-2,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4308,publiek,ok,,,,ok,4308$1,"Elwes, Mabel*Dangotte, Céline",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4309,publiek,ok,,,,ok,4309,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4310,publiek,ok,,,,ok,4310,"Elwes, Mabel",ok,,ok 2022-11-07,ok 2022-11-07,,
Mathilde,Mabel Elwes,4311,publiek,"Opermking Sam: klopt niet, cottage is 1910 Brussel, Moeder Dangotte met Elwes en VDV (>< burgemeesterwoning 1913 Gent met ADCD en VDV)",,,,ok,4311,"Elwes, Mabel",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde/Sam,Mabel Elwes,4317,publiek,bekijken met heldere blik,,nieuwe foto na restauratie,ok,ok,4317,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,JA
Mathilde/Sam,Mabel Elwes,4318,publiek,ok,,nieuwe foto na restauratie,ok,ok,4318$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,JA
Mathilde,Mabel Elwes,4319_0-2,publiek,ok,,,koepelfoto maken,x,,"Elwes, Mabel",ok,,,,,
Mathilde,Mabel Elwes,4319_1-2,niet-publiek,ok,,,,ok,4319_1-2$1,"Elwes, Mabel",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4319_2-2,niet-publiek,ok,,,,ok,4319_2-2$1,"Elwes, Mabel",ok,,ok 2023-07-07,nvt,,
Mathilde,Mabel Elwes,4320,publiek,ok,,,,ok,4320$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,4321,publiek,ok,,,,ok,4321$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde/Sam,Mabel Elwes,4322,publiek,ok,,nieuwe foto na restauratie,nieuwe foto na restauratie; ok,nummer,4322$3,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,JA
Mathilde,Mabel Elwes,4323,publiek,ok,,,,ok,4323$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,4324,publiek,ok,,,,ok,4324$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,4325,publiek,ok,,,,ok,4325$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-13,ok 2022-10-13,,
Mathilde,Mabel Elwes,4326,publiek,ok,,,,ok,4326$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4327,publiek,ok,,,,ok,4327,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-09-13,ok 2022-09-13,,
Mathilde,Mabel Elwes,4328,publiek,ok,,,,ok,4328$1,"Elwes, Mabel*L'Art Décoratif Céline Dangotte",ok,,ok 2022-10-14,ok 2022-10-14,,
Mathilde,Mabel Elwes,2009-0353,publiek,ok,,,foto nemen,x,,"Elwes, Mabel",ok,,,,,
Mathilde,Mabel Elwes,2009-0354,publiek,ok,,,foto nemen,x,,"Elwes, Mabel",ok,,,,,
Pieter,legaat Havermans,1987-0919,publiek,ok,,,opgelet; beeld van naam veranderd; ok,ok,1987-0919$1,"Rozendaal, W.J.*Kristalunie Maastricht",ok,W.J. Rozendaal,ok 2023-05-12,ok 2023-05-12,,
Pieter,legaat Havermans,1987-0882,publiek,ok,,,ok,ok,1987-0882$1,"Verboeket, Max*Kristalunie Maastricht",ok,Max Verboeket,ok 2023-03-16,ok 2023-03-16,,
Pieter,legaat Havermans,1987-0885,publiek,ok,,,ok,ok,1987-0885$1,Kristalunie Maastricht,ok,Kristalunie Maastricht,ok 2023-09-28,ok 2023-09-28,,
Pieter,legaat Havermans,1987-0887_0-2,publiek,ok,,,ok,ok,1987-0887_0-2$1,Kristalunie Maastricht,ok,Kristalunie Maastricht,ok 2023-09-28,ok 2023-09-28,,
Pieter,legaat Havermans,1987-0887_1-2,niet-publiek,ok,,,ok,ok,1987-0887_1-2$1,Kristalunie Maastricht,ok,Kristalunie Maastricht,ok 2023-09-28,nvt,,
Pieter,legaat Havermans,1987-0887_2-2,niet-publiek,ok,,,ok,ok,1987-0887_2-2$1,Kristalunie Maastricht,ok,Kristalunie Maastricht,ok 2023-09-28,nvt,,
Pieter,legaat Havermans,1987-0920_0-2,publiek,ok,,,ok,ok,1987-0920_0-2$1,"Berlage, Hendrik Petrus*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,
Pieter,legaat Havermans,1987-0920_1-2,niet-publiek,ok,,,ok,ok,1987-0920_1-2$1,"Berlage, Hendrik Petrus*Glasfabriek Leerdam",ok,,ok 2023-07-07,nvt,,
Pieter,legaat Havermans,1987-0920_2-2,niet-publiek,ok,,,ok,ok,1987-0920_2-2$1,"Berlage, Hendrik Petrus*Glasfabriek Leerdam",ok,,ok 2023-07-07,nvt,,
Pieter,legaat Havermans,1987-0863,publiek,ok,,,ok,ok,1987-0863$1,"Bloch, Lucienne*Glasfabriek Leerdam",ok,Lucienne Bloch,ok 2022-12-12,ok 2022-12-12,,
Pieter,legaat Havermans,1987-0745,publiek,ok,,,ok,ok,1987-0745$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,
Pieter,legaat Havermans,1987-0826,publiek,ok,,,ok,ok,1987-0826$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,
Pieter,legaat Havermans,1987-0827,publiek,ok,,,ok,ok,1987-0827$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,
Pieter,legaat Havermans,1987-0828,publiek,ok,,,ok,ok,1987-0828$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,
Pieter,legaat Havermans,1987-0847,publiek,ok,,,ok,ok,1987-0847$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,
Pieter,legaat Havermans,1987-0848,publiek,ok,,,ok,ok,1987-0848$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,
Pieter,legaat Havermans,1987-0849,publiek,ok,,,"ok, maar duidelijk zichtbare vingerafdrukken op object",ok,1987-0849$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-23,ok 2022-09-23,,
Pieter,legaat Havermans,1987-0850,publiek,ok,,,ok,ok,1987-0850$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,
Pieter,legaat Havermans,1987-0851,publiek,ok,,,ok,ok,1987-0851$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,
Pieter/Marie,legaat Havermans,1987-0853,publiek,ok,,,ok,nummer,1987-0853$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-12,ok 2022-09-12,,JA
Pieter,legaat Havermans,1987-0855_0-3,publiek,ok,,,ok,ok,1987-0855_0-3$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2022-09-13,ok 2022-09-13,,
